PMT_ID,CircleNo,PositionNo,UpOrDown(0=Up 1=Down),PMTType,Channel(0-2),X,Y,Z,Theta,Phi,GCU,BECID,RMU_ID,RMU_2nd
16340,42,53,0,1,1,7470.446,7340.336,-16370.5,147.3905,44.4967,770,170.0,3,3.0-2.0
16341,42,54,0,2,0,7054.739,7740.721,-16370.5,147.3905,47.6546,770,170.0,3,3.0-2.0
16342,42,55,0,2,2,6617.607,8117.597,-16370.5,147.3905,50.8125,5513,170.0,3,3.0-2.0
16343,42,56,0,1,1,5684.441,8796.319,-16370.5,147.3905,57.1283,5513,170.0,3,3.0-2.0
16344,42,57,0,1,0,5191.239,9096.106,-16370.5,147.3905,60.2862,5513,170.0,3,3.0-2.0
16345,42,58,0,2,2,4682.273,9368.267,-16370.5,147.3905,63.4441,5614,170.0,3,3.0-2.0
16346,42,59,0,1,1,3623.268,9826.497,-16370.5,147.3905,69.7598,5614,170.0,3,3.0-2.0
16347,42,60,0,2,0,3076.446,10011.17,-16370.5,147.3905,72.9177,5614,170.0,3,3.0-2.0
16348,42,61,0,2,0,2520.282,10165.45,-16370.5,147.3905,76.0756,3540,53.0,2,2.0-3.0
16349,42,62,0,1,1,1386.703,10381.0,-16370.5,147.3905,82.3914,3540,53.0,2,2.0-3.0
16350,42,63,0,1,2,812.7307,10441.63,-16370.5,147.3905,85.5493,3540,53.0,2,2.0-3.0
16351,42,64,0,2,0,-340.866,10467.66,-16370.5,147.3905,91.8651,3995,53.0,2,2.0-3.0
16352,42,65,0,1,1,-916.989,10432.99,-16370.5,147.3905,95.023,3995,53.0,2,2.0-3.0
16353,42,66,0,1,2,-1490.33,10366.63,-16370.5,147.3905,98.1809,3995,53.0,2,2.0-3.0
16354,42,67,0,2,0,-2621.7,10139.76,-16370.5,147.3905,104.4967,4285,137.0,3,3.0-3.0
16355,42,68,0,1,1,-3176.29,9979.944,-16370.5,147.3905,107.6546,4285,137.0,3,3.0-3.0
16356,42,69,0,2,2,-3721.24,9789.815,-16370.5,147.3905,110.8125,4285,137.0,3,3.0-3.0
16357,42,70,0,1,2,-4775.62,9321.031,-16370.5,147.3905,117.1283,6863,137.0,3,3.0-3.0
16358,42,71,0,2,1,-5281.84,9043.799,-16370.5,147.3905,120.2862,6863,137.0,3,3.0-3.0
16359,42,72,0,1,0,-5772.02,8739.101,-16370.5,147.3905,123.444,6863,137.0,3,3.0-3.0
16360,42,73,0,2,0,-6698.36,8051.091,-16370.5,147.3905,129.7598,5262,109.0,4,4.0-3.0
16361,42,74,0,1,1,-7131.71,7669.868,-16370.5,147.3905,132.9177,5262,109.0,4,4.0-3.0
16362,42,75,0,2,2,-7543.39,7265.352,-16370.5,147.3905,136.0756,5262,109.0,4,4.0-3.0
16363,42,76,0,2,0,-8296.86,6391.419,-16370.5,147.3905,142.3914,2595,109.0,4,4.0-3.0
16364,42,77,0,1,1,-8636.35,5924.658,-16370.5,147.3905,145.5493,2595,109.0,4,4.0-3.0
16365,42,78,0,2,2,-9235.69,4938.631,-16370.5,147.3905,151.8651,2595,109.0,4,4.0-3.0
16366,42,79,0,2,0,-9493.73,4422.358,-16370.5,147.3905,155.023,1631,10.0,3,3.0-1.0
16367,42,80,0,1,1,-9722.93,3892.655,-16370.5,147.3905,158.1809,1631,10.0,3,3.0-1.0
16368,42,81,0,1,2,-10092.1,2799.427,-16370.5,147.3906,164.4966,1631,10.0,3,3.0-1.0
16369,42,82,0,2,0,-10231.0,2239.223,-16370.5,147.3905,167.6545,1511,10.0,3,3.0-1.0
16370,42,83,0,1,1,-10338.8,1672.218,-16370.5,147.3906,170.8124,1511,10.0,3,3.0-1.0
16371,42,84,0,2,2,-10460.1,524.7098,-16370.5,147.3904,177.1283,1511,10.0,3,3.0-1.0
16372,43,1,0,2,0,-10084.7,-328.398,-16609.3,148.7216,-178.1349,1745,10.0,3,3.0-1.0
16373,43,2,0,2,2,-10051.3,-883.445,-16609.3,148.7216,-174.977,2122,52.0,6,6.0-1.0
16374,43,3,0,2,1,-9987.41,-1435.81,-16609.3,148.7215,-171.8191,2122,52.0,6,6.0-1.0
16375,43,4,0,2,0,-9893.15,-1983.81,-16609.3,148.7215,-168.6612,2122,52.0,6,6.0-1.0
16376,43,5,0,2,2,-9768.84,-2525.79,-16609.3,148.7215,-165.5033,1609,52.0,6,6.0-1.0
16377,43,6,0,2,1,-9614.87,-3060.1,-16609.3,148.7215,-162.3454,1609,52.0,6,6.0-1.0
16378,43,7,0,2,0,-9431.7,-3585.12,-16609.3,148.7215,-159.1875,1609,52.0,6,6.0-1.0
16379,43,8,0,2,0,-9219.88,-4099.24,-16609.3,148.7215,-156.0296,764,52.0,6,6.0-1.0
16380,43,9,0,2,1,-8980.06,-4600.92,-16609.3,148.7215,-152.8717,764,52.0,6,6.0-1.0
16381,43,10,0,2,2,-8712.97,-5088.63,-16609.3,148.7215,-149.7138,764,52.0,6,6.0-1.0
16382,43,11,0,2,2,-8419.42,-5560.88,-16609.3,148.7215,-146.5559,739,175.0,5,5.0-1.0
16383,43,12,0,2,1,-8100.3,-6016.24,-16609.3,148.7215,-143.3981,739,175.0,5,5.0-1.0
16384,43,13,0,2,0,-7756.58,-6453.33,-16609.3,148.7215,-140.2402,739,175.0,5,5.0-1.0
16385,43,14,0,2,2,-7389.3,-6870.82,-16609.3,148.7215,-137.0823,2769,175.0,5,5.0-1.0
16386,43,15,0,2,1,-6999.58,-7267.45,-16609.3,148.7215,-133.9244,2769,175.0,5,5.0-1.0
16387,43,16,0,2,0,-6588.6,-7642.01,-16609.3,148.7215,-130.7664,2769,175.0,5,5.0-1.0
16388,43,17,0,2,2,-6157.61,-7993.35,-16609.3,148.7215,-127.6086,6573,175.0,5,5.0-1.0
16389,43,18,0,2,1,-5707.93,-8320.43,-16609.3,148.7215,-124.4507,6573,175.0,5,5.0-1.0
16390,43,19,0,2,0,-5240.91,-8622.23,-16609.3,148.7215,-121.2928,6573,175.0,5,5.0-1.0
16391,43,20,0,2,2,-4757.97,-8897.84,-16609.3,148.7215,-118.1349,4476,175.0,5,5.0-1.0
16392,43,21,0,2,1,-4260.58,-9146.44,-16609.3,148.7215,-114.977,4476,175.0,5,5.0-1.0
16393,43,22,0,2,0,-3750.26,-9367.26,-16609.3,148.7215,-111.8191,4476,175.0,5,5.0-1.0
16394,43,23,0,2,0,-3228.54,-9559.63,-16609.3,148.7215,-108.6612,6193,175.0,5,5.0-1.0
16395,43,24,0,2,1,-2697.02,-9722.96,-16609.3,148.7215,-105.5033,6193,175.0,5,5.0-1.0
16396,43,25,0,2,2,-2157.31,-9856.77,-16609.3,148.7215,-102.3454,6193,175.0,5,5.0-1.0
16397,43,26,0,2,2,-1611.05,-9960.65,-16609.3,148.7215,-99.1875,6034,102.0,7,7.0-2.0
16398,43,27,0,2,1,-1059.89,-10034.3,-16609.3,148.7214,-96.0296,6034,102.0,7,7.0-2.0
16399,43,28,0,2,0,-505.515,-10077.4,-16609.3,148.7215,-92.8717,6034,102.0,7,7.0-2.0
16400,43,29,0,2,2,50.3942,-10090.0,-16609.3,148.7214,-89.7138,5634,102.0,7,7.0-2.0
16401,43,30,0,2,1,606.151,-10071.9,-16609.3,148.7214,-86.556,5634,102.0,7,7.0-2.0
16402,43,31,0,2,0,1160.067,-10023.2,-16609.3,148.7214,-83.3981,5634,102.0,7,7.0-2.0
16403,43,32,0,2,2,1710.46,-9944.06,-16609.3,148.7215,-80.2402,6608,102.0,7,7.0-2.0
16404,43,33,0,2,1,2255.659,-9834.73,-16609.3,148.7215,-77.0823,6608,102.0,7,7.0-2.0
16405,43,34,0,2,0,2794.007,-9695.54,-16609.3,148.7215,-73.9244,6608,102.0,7,7.0-2.0
16406,43,35,0,2,0,3323.87,-9526.9,-16609.3,148.7215,-70.7665,3119,102.0,7,7.0-2.0
16407,43,36,0,2,1,3843.638,-9329.33,-16609.3,148.7215,-67.6086,3119,102.0,7,7.0-2.0
16408,43,37,0,2,2,4351.733,-9103.43,-16609.3,148.7215,-64.4507,3119,102.0,7,7.0-2.0
16409,43,38,0,2,0,4846.613,-8849.87,-16609.3,148.7215,-61.2928,4741,102.0,7,7.0-2.0
16410,43,39,0,2,1,5326.773,-8569.45,-16609.3,148.7215,-58.1349,4741,102.0,7,7.0-2.0
16411,43,40,0,2,2,5790.756,-8262.99,-16609.3,148.7215,-54.977,4741,102.0,7,7.0-2.0
16412,43,41,0,2,2,6237.153,-7931.45,-16609.3,148.7215,-51.8191,729,27.0,5,5.0-1.0
16413,43,42,0,2,1,6664.607,-7575.81,-16609.3,148.7215,-48.6612,729,27.0,5,5.0-1.0
16414,43,43,0,2,0,7071.822,-7197.17,-16609.3,148.7215,-45.5033,729,27.0,5,5.0-1.0
16415,43,44,0,2,2,7457.56,-6796.67,-16609.3,148.7215,-42.3454,863,27.0,5,5.0-1.0
16416,43,45,0,2,1,7820.65,-6375.53,-16609.3,148.7215,-39.1875,863,27.0,5,5.0-1.0
16417,43,46,0,2,0,8159.988,-5935.03,-16609.3,148.7215,-36.0296,863,27.0,5,5.0-1.0
16418,43,47,0,2,2,8474.544,-5476.5,-16609.3,148.7215,-32.8717,1572,27.0,5,5.0-1.0
16419,43,48,0,2,1,8763.363,-5001.34,-16609.3,148.7215,-29.7138,1572,27.0,5,5.0-1.0
16420,43,49,0,2,0,9025.569,-4510.99,-16609.3,148.7215,-26.5559,1572,27.0,5,5.0-1.0
16421,43,50,0,2,0,9260.364,-4006.94,-16609.3,148.7215,-23.398,2129,27.0,5,5.0-1.0
16422,43,51,0,2,1,9467.036,-3490.73,-16609.3,148.7215,-20.2402,2129,27.0,5,5.0-1.0
16423,43,52,0,2,2,9644.957,-2963.91,-16609.3,148.7215,-17.0823,2129,27.0,5,5.0-1.0
16424,43,53,0,2,2,9793.586,-2428.09,-16609.3,148.7215,-13.9244,1310,27.0,5,5.0-1.0
16425,43,54,0,2,1,9912.472,-1884.89,-16609.3,148.7215,-10.7664,1310,27.0,5,5.0-1.0
16426,43,55,0,2,0,10001.25,-1335.98,-16609.3,148.7215,-7.6086,1310,27.0,5,5.0-1.0
16427,43,56,0,2,2,10059.66,-783.0,-16609.3,148.7215,-4.4507,1489,31.0,3,3.0-1.0
16428,43,57,0,2,1,10087.52,-227.647,-16609.3,148.7215,-1.2928,1489,31.0,3,3.0-1.0
16429,43,58,0,2,0,10084.75,328.3972,-16609.3,148.7215,1.8651,1489,31.0,3,3.0-1.0
16430,43,59,0,2,2,10051.34,883.445,-16609.3,148.7215,5.023,1261,31.0,3,3.0-1.0
16431,43,60,0,2,1,9987.411,1435.809,-16609.3,148.7215,8.1809,1261,31.0,3,3.0-1.0
16432,43,61,0,2,0,9893.15,1983.813,-16609.3,148.7215,11.3388,1261,31.0,3,3.0-1.0
16433,43,62,0,2,2,9768.844,2525.792,-16609.3,148.7215,14.4967,1249,31.0,3,3.0-1.0
16434,43,63,0,2,1,9614.87,3060.1,-16609.3,148.7215,17.6546,1249,31.0,3,3.0-1.0
16435,43,64,0,2,0,9431.696,3585.115,-16609.3,148.7215,20.8125,1249,31.0,3,3.0-1.0
16436,43,65,0,2,0,9219.878,4099.242,-16609.3,148.7215,23.9704,1311,31.0,3,3.0-1.0
16437,43,66,0,2,1,8980.06,4600.919,-16609.3,148.7215,27.1283,1311,31.0,3,3.0-1.0
16438,43,67,0,2,2,8712.969,5088.625,-16609.3,148.7215,30.2862,1311,31.0,3,3.0-1.0
16439,43,68,0,2,2,8419.417,5560.876,-16609.3,148.7215,33.4441,750,170.0,3,3.0-2.0
16440,43,69,0,2,1,8100.297,6016.238,-16609.3,148.7215,36.6019,750,170.0,3,3.0-2.0
16441,43,70,0,2,0,7756.576,6453.33,-16609.3,148.7215,39.7598,750,170.0,3,3.0-2.0
16442,43,71,0,2,2,7389.298,6870.823,-16609.3,148.7215,42.9177,877,170.0,3,3.0-2.0
16443,43,72,0,2,1,6999.579,7267.45,-16609.3,148.7215,46.0756,877,170.0,3,3.0-2.0
16444,43,73,0,2,0,6588.602,7642.006,-16609.3,148.7215,49.2335,877,170.0,3,3.0-2.0
16445,43,74,0,2,2,6157.615,7993.354,-16609.3,148.7215,52.3914,5647,170.0,3,3.0-2.0
16446,43,75,0,2,1,5707.929,8320.426,-16609.3,148.7215,55.5493,5647,170.0,3,3.0-2.0
16447,43,76,0,2,0,5240.909,8622.227,-16609.3,148.7215,58.7072,5647,170.0,3,3.0-2.0
16448,43,77,0,2,2,4757.972,8897.844,-16609.3,148.7215,61.8651,6070,170.0,3,3.0-2.0
16449,43,78,0,2,1,4260.585,9146.439,-16609.3,148.7215,65.023,6070,170.0,3,3.0-2.0
16450,43,79,0,2,0,3750.258,9367.257,-16609.3,148.7215,68.1809,6070,170.0,3,3.0-2.0
16451,43,80,0,2,0,3228.542,9559.626,-16609.3,148.7215,71.3388,4015,53.0,2,2.0-3.0
16452,43,81,0,2,1,2697.022,9722.963,-16609.3,148.7215,74.4967,4015,53.0,2,2.0-3.0
16453,43,82,0,2,2,2157.31,9856.772,-16609.3,148.7215,77.6546,4015,53.0,2,2.0-3.0
16454,43,83,0,2,2,1611.047,9960.646,-16609.3,148.7215,80.8125,3757,53.0,2,2.0-3.0
16455,43,84,0,2,1,1059.891,10034.27,-16609.3,148.7215,83.9704,3757,53.0,2,2.0-3.0
16456,43,85,0,2,0,505.5153,10077.42,-16609.3,148.7215,87.1283,3757,53.0,2,2.0-3.0
16457,43,86,0,2,2,-50.3938,10089.96,-16609.3,148.7215,90.2862,3881,53.0,2,2.0-3.0
16458,43,87,0,2,1,-606.151,10071.87,-16609.3,148.7215,93.4441,3881,53.0,2,2.0-3.0
16459,43,88,0,2,0,-1160.07,10023.18,-16609.3,148.7215,96.602,3881,53.0,2,2.0-3.0
16460,43,89,0,2,2,-1710.46,9944.056,-16609.3,148.7215,99.7598,4089,137.0,3,3.0-3.0
16461,43,90,0,2,1,-2255.66,9834.731,-16609.3,148.7215,102.9177,4089,137.0,3,3.0-3.0
16462,43,91,0,2,0,-2794.01,9695.538,-16609.3,148.7215,106.0756,4089,137.0,3,3.0-3.0
16463,43,92,0,2,0,-3323.87,9526.899,-16609.3,148.7215,109.2335,3281,137.0,3,3.0-3.0
16464,43,93,0,2,1,-3843.64,9329.328,-16609.3,148.7215,112.3914,3281,137.0,3,3.0-3.0
16465,43,94,0,2,2,-4351.73,9103.425,-16609.3,148.7215,115.5493,3281,137.0,3,3.0-3.0
16466,43,95,0,2,0,-4846.61,8849.874,-16609.3,148.7215,118.7072,3549,137.0,3,3.0-3.0
16467,43,96,0,2,1,-5326.77,8569.446,-16609.3,148.7215,121.8651,3549,137.0,3,3.0-3.0
16468,43,97,0,2,2,-5790.76,8262.994,-16609.3,148.7215,125.023,3549,137.0,3,3.0-3.0
16469,43,98,0,2,2,-6237.15,7931.447,-16609.3,148.7215,128.1809,746,109.0,4,4.0-3.0
16470,43,99,0,2,1,-6664.61,7575.813,-16609.3,148.7215,131.3388,746,109.0,4,4.0-3.0
16471,43,100,0,2,0,-7071.82,7197.171,-16609.3,148.7215,134.4967,746,109.0,4,4.0-3.0
16472,43,101,0,2,2,-7457.56,6796.67,-16609.3,148.7215,137.6546,834,109.0,4,4.0-3.0
16473,43,102,0,2,1,-7820.65,6375.529,-16609.3,148.7215,140.8125,834,109.0,4,4.0-3.0
16474,43,103,0,1,0,-8159.99,5935.025,-16609.3,148.7215,143.9704,834,109.0,4,4.0-3.0
16475,43,104,0,2,2,-8474.54,5476.499,-16609.3,148.7215,147.1283,816,10.0,3,3.0-1.0
16476,43,105,0,2,1,-8763.36,5001.339,-16609.3,148.7215,150.2862,816,10.0,3,3.0-1.0
16477,43,106,0,2,0,-9025.57,4510.991,-16609.3,148.7215,153.4441,816,10.0,3,3.0-1.0
16478,43,107,0,2,0,-9260.36,4006.942,-16609.3,148.7215,156.6019,1260,10.0,3,3.0-1.0
16479,43,108,0,2,1,-9467.04,3490.725,-16609.3,148.7215,159.7599,1260,10.0,3,3.0-1.0
16480,43,109,0,2,2,-9644.96,2963.907,-16609.3,148.7215,162.9177,1260,10.0,3,3.0-1.0
16481,43,110,0,2,2,-9793.59,2428.087,-16609.3,148.7215,166.0756,2012,10.0,3,3.0-1.0
16482,43,111,0,2,1,-9912.47,1884.893,-16609.3,148.7215,169.2335,2012,10.0,3,3.0-1.0
16483,43,112,0,2,0,-10001.3,1335.975,-16609.3,148.7214,172.3915,2012,10.0,3,3.0-1.0
16484,43,113,0,2,2,-10059.7,782.9998,-16609.3,148.7214,175.5493,1745,10.0,3,3.0-1.0
16485,43,114,0,2,1,-10087.5,227.6473,-16609.3,148.7215,178.7072,1745,10.0,3,3.0-1.0
16486,44,1,0,1,1,-9695.77,-48.4256,-16842.5,150.0718,-179.7138,2504,52.0,6,6.0-1.0
16487,44,2,0,1,0,-9678.38,-582.47,-16842.5,150.0718,-176.5559,2504,52.0,6,6.0-1.0
16488,44,3,0,2,2,-9631.6,-1114.75,-16842.5,150.0718,-173.398,1775,52.0,6,6.0-1.0
16489,44,4,0,1,1,-9555.56,-1643.64,-16842.5,150.0718,-170.2401,1775,52.0,6,6.0-1.0
16490,44,5,0,1,0,-9450.51,-2167.54,-16842.5,150.0718,-167.0822,1775,52.0,6,6.0-1.0
16491,44,6,0,2,2,-9316.75,-2684.85,-16842.5,150.0718,-163.9244,1722,52.0,6,6.0-1.0
16492,44,7,0,2,1,-9154.71,-3194.01,-16842.5,150.0718,-160.7665,1722,52.0,6,6.0-1.0
16493,44,8,0,1,0,-8964.85,-3693.48,-16842.5,150.0718,-157.6085,1722,52.0,6,6.0-1.0
16494,44,9,0,2,2,-8747.77,-4181.72,-16842.5,150.0718,-154.4507,2350,175.0,5,5.0-1.0
16495,44,10,0,2,1,-8504.13,-4657.27,-16842.5,150.0718,-151.2928,2350,175.0,5,5.0-1.0
16496,44,11,0,2,0,-8234.66,-5118.67,-16842.5,150.0718,-148.1349,2350,175.0,5,5.0-1.0
16497,44,12,0,1,0,-7940.18,-5564.52,-16842.5,150.0718,-144.977,1686,175.0,5,5.0-1.0
16498,44,13,0,1,1,-7621.58,-5993.48,-16842.5,150.0718,-141.8191,1686,175.0,5,5.0-1.0
16499,44,14,0,2,2,-7279.84,-6404.24,-16842.5,150.0718,-138.6612,1686,175.0,5,5.0-1.0
16500,44,15,0,1,2,-6915.99,-6795.54,-16842.5,150.0718,-135.5033,1372,175.0,5,5.0-1.0
16501,44,16,0,1,1,-6531.14,-7166.21,-16842.5,150.0718,-132.3454,1372,175.0,5,5.0-1.0
16502,44,17,0,1,0,-6126.45,-7515.11,-16842.5,150.0718,-129.1875,1372,175.0,5,5.0-1.0
16503,44,18,0,2,2,-5703.16,-7841.2,-16842.5,150.0718,-126.0296,1016,175.0,5,5.0-1.0
16504,44,19,0,1,1,-5262.54,-8143.46,-16842.5,150.0718,-122.8717,1016,175.0,5,5.0-1.0
16505,44,20,0,1,0,-4805.95,-8421.0,-16842.5,150.0718,-119.7138,1016,175.0,5,5.0-1.0
16506,44,21,0,2,2,-4334.76,-8672.96,-16842.5,150.0718,-116.556,4400,175.0,5,5.0-1.0
16507,44,22,0,2,1,-3850.4,-8898.58,-16842.5,150.0718,-113.3981,4400,175.0,5,5.0-1.0
16508,44,23,0,1,0,-3354.35,-9097.18,-16842.5,150.0718,-110.2401,4400,175.0,5,5.0-1.0
16509,44,24,0,1,0,-2848.11,-9268.15,-16842.5,150.0718,-107.0822,5102,175.0,5,5.0-1.0
16510,44,25,0,2,1,-2333.23,-9410.97,-16842.5,150.0718,-103.9244,5102,175.0,5,5.0-1.0
16511,44,26,0,2,2,-1811.26,-9525.21,-16842.5,150.0718,-100.7665,5102,175.0,5,5.0-1.0
16512,44,27,0,1,0,-1283.78,-9610.53,-16842.5,150.0718,-97.6086,3218,102.0,7,7.0-2.0
16513,44,28,0,1,1,-752.41,-9666.66,-16842.5,150.0718,-94.4507,3218,102.0,7,7.0-2.0
16514,44,29,0,2,2,-218.754,-9693.43,-16842.5,150.0718,-91.2928,3218,102.0,7,7.0-2.0
16515,44,30,0,2,2,315.5676,-9690.76,-16842.5,150.0718,-88.1349,5007,102.0,7,7.0-2.0
16516,44,31,0,1,1,848.9309,-9658.66,-16842.5,150.0718,-84.977,5007,102.0,7,7.0-2.0
16517,44,32,0,1,0,1379.715,-9597.23,-16842.5,150.0718,-81.8191,5007,102.0,7,7.0-2.0
16518,44,33,0,2,2,1906.31,-9506.65,-16842.5,150.0718,-78.6612,5757,102.0,7,7.0-2.0
16519,44,34,0,1,1,2427.115,-9387.2,-16842.5,150.0718,-75.5033,5757,102.0,7,7.0-2.0
16520,44,35,0,1,0,2940.549,-9239.24,-16842.5,150.0718,-72.3454,5757,102.0,7,7.0-2.0
16521,44,36,0,2,2,3445.053,-9063.22,-16842.5,150.0718,-69.1875,3432,102.0,7,7.0-2.0
16522,44,37,0,2,1,3939.094,-8859.68,-16842.5,150.0718,-66.0296,3432,102.0,7,7.0-2.0
16523,44,38,0,1,0,4421.172,-8629.23,-16842.5,150.0718,-62.8717,3432,102.0,7,7.0-2.0
16524,44,39,0,2,0,4889.824,-8372.57,-16842.5,150.0718,-59.7138,6373,102.0,7,7.0-2.0
16525,44,40,0,1,1,5343.625,-8090.49,-16842.5,150.0718,-56.5559,6373,102.0,7,7.0-2.0
16526,44,41,0,2,2,5781.198,-7783.84,-16842.5,150.0718,-53.3981,6373,102.0,7,7.0-2.0
16527,44,42,0,1,2,6201.213,-7453.54,-16842.5,150.0718,-50.2401,860,27.0,5,5.0-1.0
16528,44,43,0,1,1,6602.395,-7100.61,-16842.5,150.0718,-47.0822,860,27.0,5,5.0-1.0
16529,44,44,0,2,0,6983.527,-6726.12,-16842.5,150.0718,-43.9244,860,27.0,5,5.0-1.0
16530,44,45,0,2,2,7343.45,-6331.2,-16842.5,150.0718,-40.7665,802,27.0,5,5.0-1.0
16531,44,46,0,1,1,7681.072,-5917.05,-16842.5,150.0718,-37.6086,802,27.0,5,5.0-1.0
16532,44,47,0,1,0,7995.365,-5484.93,-16842.5,150.0718,-34.4507,802,27.0,5,5.0-1.0
16533,44,48,0,2,2,8285.376,-5036.16,-16842.5,150.0718,-31.2928,2035,27.0,5,5.0-1.0
16534,44,49,0,2,1,8550.226,-4572.09,-16842.5,150.0718,-28.1349,2035,27.0,5,5.0-1.0
16535,44,50,0,1,0,8789.108,-4094.13,-16842.5,150.0718,-24.977,2035,27.0,5,5.0-1.0
16536,44,51,0,2,2,9001.299,-3603.74,-16842.5,150.0718,-21.8191,2077,27.0,5,5.0-1.0
16537,44,52,0,2,1,9186.153,-3102.41,-16842.5,150.0718,-18.6612,2077,27.0,5,5.0-1.0
16538,44,53,0,1,0,9343.109,-2591.65,-16842.5,150.0718,-15.5033,2077,27.0,5,5.0-1.0
16539,44,54,0,2,0,9471.69,-2073.03,-16842.5,150.0718,-12.3454,1340,27.0,5,5.0-1.0
16540,44,55,0,1,1,9571.506,-1548.11,-16842.5,150.0718,-9.1875,1340,27.0,5,5.0-1.0
16541,44,56,0,2,2,9642.253,-1018.48,-16842.5,150.0718,-6.0296,1340,27.0,5,5.0-1.0
16542,44,57,0,1,2,9683.717,-485.766,-16842.5,150.0718,-2.8717,2385,31.0,3,3.0-1.0
16543,44,58,0,1,1,9695.773,48.4252,-16842.5,150.0718,0.2862,2385,31.0,3,3.0-1.0
16544,44,59,0,2,0,9678.382,582.4699,-16842.5,150.0718,3.4441,2385,31.0,3,3.0-1.0
16545,44,60,0,2,2,9631.599,1114.746,-16842.5,150.0718,6.6019,1600,31.0,3,3.0-1.0
16546,44,61,0,1,1,9555.564,1643.636,-16842.5,150.0718,9.7598,1600,31.0,3,3.0-1.0
16547,44,62,0,1,0,9450.51,2167.536,-16842.5,150.0718,12.9177,1600,31.0,3,3.0-1.0
16548,44,63,0,2,2,9316.755,2684.851,-16842.5,150.0718,16.0756,1508,31.0,3,3.0-1.0
16549,44,64,0,2,1,9154.705,3194.014,-16842.5,150.0718,19.2335,1508,31.0,3,3.0-1.0
16550,44,65,0,1,0,8964.853,3693.475,-16842.5,150.0718,22.3914,1508,31.0,3,3.0-1.0
16551,44,66,0,2,2,8747.775,4181.721,-16842.5,150.0718,25.5493,1694,170.0,3,3.0-2.0
16552,44,67,0,2,1,8504.13,4657.267,-16842.5,150.0718,28.7072,1694,170.0,3,3.0-2.0
16553,44,68,0,2,0,8234.658,5118.668,-16842.5,150.0718,31.8651,1694,170.0,3,3.0-2.0
16554,44,69,0,1,0,7940.178,5564.524,-16842.5,150.0718,35.023,1847,170.0,3,3.0-2.0
16555,44,70,0,1,1,7621.584,5993.481,-16842.5,150.0718,38.1809,1847,170.0,3,3.0-2.0
16556,44,71,0,2,2,7279.843,6404.236,-16842.5,150.0718,41.3388,1847,170.0,3,3.0-2.0
16557,44,72,0,1,2,6915.994,6795.541,-16842.5,150.0718,44.4967,5070,170.0,3,3.0-2.0
16558,44,73,0,1,1,6531.14,7166.21,-16842.5,150.0718,47.6546,5070,170.0,3,3.0-2.0
16559,44,74,0,2,0,6126.452,7515.114,-16842.5,150.0718,50.8125,5070,170.0,3,3.0-2.0
16560,44,75,0,2,2,5703.157,7841.196,-16842.5,150.0718,53.9704,5145,170.0,3,3.0-2.0
16561,44,76,0,1,1,5262.545,8143.462,-16842.5,150.0718,57.1283,5145,170.0,3,3.0-2.0
16562,44,77,0,1,0,4805.949,8420.998,-16842.5,150.0718,60.2862,5145,170.0,3,3.0-2.0
16563,44,78,0,2,2,4334.757,8672.96,-16842.5,150.0718,63.4441,6209,170.0,3,3.0-2.0
16564,44,79,0,2,1,3850.401,8898.582,-16842.5,150.0718,66.6019,6209,170.0,3,3.0-2.0
16565,44,80,0,1,0,3354.351,9097.18,-16842.5,150.0718,69.7598,6209,170.0,3,3.0-2.0
16566,44,81,0,1,0,2848.114,9268.15,-16842.5,150.0718,72.9177,3519,53.0,2,2.0-3.0
16567,44,82,0,2,1,2333.228,9410.972,-16842.5,150.0718,76.0756,3519,53.0,2,2.0-3.0
16568,44,83,0,2,2,1811.255,9525.214,-16842.5,150.0718,79.2335,3519,53.0,2,2.0-3.0
16569,44,84,0,1,0,1283.782,9610.528,-16842.5,150.0718,82.3914,3630,53.0,2,2.0-3.0
16570,44,85,0,1,1,752.4103,9666.656,-16842.5,150.0718,85.5493,3630,53.0,2,2.0-3.0
16571,44,86,0,2,2,218.7536,9693.426,-16842.5,150.0718,88.7072,3630,53.0,2,2.0-3.0
16572,44,87,0,2,2,-315.567,9690.757,-16842.5,150.0718,91.8651,3824,53.0,2,2.0-3.0
16573,44,88,0,1,1,-848.931,9658.657,-16842.5,150.0718,95.023,3824,53.0,2,2.0-3.0
16574,44,89,0,1,0,-1379.71,9597.225,-16842.5,150.0718,98.1809,3824,53.0,2,2.0-3.0
16575,44,90,0,2,2,-1906.31,9506.646,-16842.5,150.0718,101.3388,3550,137.0,3,3.0-3.0
16576,44,91,0,1,1,-2427.11,9387.196,-16842.5,150.0718,104.4967,3550,137.0,3,3.0-3.0
16577,44,92,0,1,0,-2940.55,9239.238,-16842.5,150.0718,107.6546,3550,137.0,3,3.0-3.0
16578,44,93,0,2,2,-3445.05,9063.22,-16842.5,150.0718,110.8125,3826,137.0,3,3.0-3.0
16579,44,94,0,2,1,-3939.09,8859.677,-16842.5,150.0718,113.9704,3826,137.0,3,3.0-3.0
16580,44,95,0,1,0,-4421.17,8629.228,-16842.5,150.0718,117.1283,3826,137.0,3,3.0-3.0
16581,44,96,0,1,0,-4889.82,8372.572,-16842.5,150.0718,120.2861,6860,137.0,3,3.0-3.0
16582,44,97,0,2,1,-5343.62,8090.489,-16842.5,150.0718,123.444,6860,137.0,3,3.0-3.0
